event_id,timestamp,user_id,dept,host,device_id,status,label,attack_type,attack_id,hour_zscore,geo_distance_km,geo_velocity_kmh,time_since_last_event_min,is_new_device,fingerprint_mismatch,is_new_host,is_foreign_dept,is_first_time_in_this_dept,foreign_dept_burst_distinct,new_host_burst_count,graph_dist_from_history,failure_burst_count,entity_history_days,entity_history_event_count,is_cold_start_entity,cold_start_blend_weight
6e362ef3-ba00-4122-b85d-0c29d1819fb3,2026-06-26 09:30:10,user_017,finance,finance-host-11,user_017-dev0,success,normal,,,1.101,27.9,67.27,24.88,0,0,0,0,0,0,0,0,0,11.0,104,0,1.0
c7e7dc89-64f5-44f4-bdd1-a7aaf2dcfd15,2026-06-26 09:30:55,user_011,sales,sales-host-03,user_011-dev0,success,normal,,,0.984,4.43,0.28,944.48,0,0,0,0,0,0,0,0,0,11.04,87,0,1.0
bc4d52e1-ded3-4dca-80cf-07841ab4dbad,2026-06-26 09:31:39,user_041,sales,sales-host-00,user_041-dev0,success,normal,,,0.614,8.39,9.24,54.45,0,0,0,0,0,0,0,0,0,11.07,110,0,1.0
27837447-4c97-4172-b11b-11eaec5c8555,2026-06-26 09:35:59,user_008,hr,hr-host-00,user_008-dev0,success,normal,,,0.98,12.63,61.7,12.28,0,0,0,0,0,0,0,0,0,11.01,107,0,1.0
94a63f60-e3d4-47d9-ab4b-9f8629c57e28,2026-06-26 09:36:04,user_042,finance,shared-host-05,user_042-dev0,success,normal,,,1.327,25.81,1.74,892.18,0,0,0,0,0,0,0,0,0,10.99,100,0,1.0
82f9fcbe-656a-44fa-b573-8f66f8603363,2026-06-26 09:36:41,user_052,finance,shared-host-05,user_052-dev1,success,normal,,,1.303,24.12,43.83,33.02,0,0,0,0,0,0,0,0,0,11.11,113,0,1.0
5fdbbb75-6974-46ac-a63e-1e3bad5a19be,2026-06-26 09:37:14,user_010,engineering,shared-host-01,user_010-dev0,success,normal,,,0.785,2.98,11.93,15.02,0,0,0,0,0,0,0,0,0,11.03,110,0,1.0
c098b79e-d057-478f-a17d-910668484914,2026-06-26 09:37:38,user_034,it_admin,it_admin-host-00,user_034-dev0,failure,normal,,,0.55,12.39,7.4,100.42,0,0,0,0,0,0,0,0,0,11.06,98,0,1.0
bd73f158-1e8d-4611-bf32-c1d6a544fb40,2026-06-26 09:37:43,user_034,it_admin,it_admin-host-00,user_034-dev0,success,normal,,,0.544,8.52,511.2,0.08,0,0,0,0,0,0,0,0,1,11.06,99,0,1.0
5f1a867f-4f6e-4676-bba1-f38371f837d0,2026-06-26 09:38:50,user_035,engineering,engineering-host-04,user_035-dev0,success,normal,,,0.937,14.65,1.55,566.98,0,0,0,0,0,0,0,0,0,11.01,113,0,1.0
ba71ef3d-6e6e-4768-ac4f-8a4006f47506,2026-06-26 09:38:51,user_004,it_admin,it_admin-host-06,user_004-dev0,success,normal,,,1.303,25.9,110.98,14.0,0,0,0,0,0,0,0,0,0,11.01,111,0,1.0
d88290be-1d2b-464f-b2ec-f7a3c495b34c,2026-06-26 09:42:16,user_021,sales,sales-host-09,user_021-dev0,success,normal,,,1.32,11.99,37.43,19.22,0,0,0,0,0,0,0,0,0,11.05,117,0,1.0
d461b1c8-76b6-4e03-aa13-81c4fccae487,2026-06-26 09:42:49,user_011,sales,sales-host-13,user_011-dev0,success,normal,,,0.911,16.63,83.85,11.9,0,0,0,0,0,0,0,0,0,11.05,88,0,1.0
bcf26662-5d62-4574-81e8-e8f91fdf8242,2026-06-26 09:45:37,user_061,sales,shared-host-03,user_061-dev0,success,normal,,,0.723,6.52,0.37,1066.6,0,0,0,0,0,0,0,0,0,11.05,107,0,1.0
2cacc656-f969-4c7f-86a0-4d03bdeaa447,2026-06-26 09:47:47,user_030,engineering,engineering-host-02,user_030-dev0,success,normal,,,1.216,22.69,36.72,37.08,0,0,0,0,0,0,0,0,0,10.96,94,0,1.0
304e1c17-71de-4184-94ee-7311c3e47d53,2026-06-26 09:47:58,user_014,it_admin,it_admin-host-14,user_014-dev0,success,normal,,,0.884,20.91,1.53,817.92,0,0,0,0,0,0,0,0,0,10.9,98,0,1.0
5b991ea8-3ade-4d14-8354-3382b6b44362,2026-06-26 09:49:33,user_044,it_admin,it_admin-host-11,user_044-dev0,success,normal,,,0.486,22.56,59.81,22.63,0,0,0,0,0,0,0,0,0,11.05,122,0,1.0
8772b98a-c7a2-458c-92c5-19ae81a06a4f,2026-06-26 09:51:33,user_014,it_admin,shared-host-03,user_014-dev0,success,normal,,,0.852,17.73,296.82,3.58,0,0,0,0,0,0,0,0,0,10.9,99,0,1.0
9f887173-2350-4417-a868-c92d8af52576,2026-06-26 09:54:14,user_011,sales,sales-host-06,user_011-dev0,success,normal,,,0.84,9.18,48.24,11.42,0,0,0,0,0,0,0,0,0,11.06,89,0,1.0
280a37ea-8e0b-406c-abfd-00fa3ac65f2f,2026-06-26 09:54:36,user_026,sales,sales-host-14,user_026-dev0,success,normal,,,1.044,14.05,28.67,29.4,0,0,0,0,0,0,0,0,0,10.88,114,0,1.0
91f01bac-92ac-4000-ae7c-06cee5d6ba8d,2026-06-26 09:56:02,user_042,finance,shared-host-01,user_042-dev0,success,normal,,,1.213,15.46,46.45,19.97,0,0,0,0,0,0,0,0,0,11.01,101,0,1.0
7e2289a0-7ba2-41b3-8e89-319149697763,2026-06-26 09:56:52,user_050,engineering,engineering-host-01,user_050-dev1,success,normal,,,0.589,19.04,36.7,31.13,0,0,0,0,0,0,0,0,0,11.12,123,0,1.0
2ac1a3e1-fa32-4393-aee9-93ea940447e0,2026-06-26 09:59:11,user_017,finance,finance-host-04,user_017-dev0,success,normal,,,0.927,8.64,17.86,29.02,0,0,0,0,0,0,0,0,0,11.02,105,0,1.0
430be692-61a2-4578-bb5a-2a68707a7920,2026-06-26 10:00:50,user_041,sales,shared-host-05,user_041-dev0,success,normal,,,0.429,10.73,22.05,29.18,0,0,0,0,0,0,0,0,0,11.09,111,0,1.0
49c90ed7-c1d1-45ec-b9a4-37a56bd82391,2026-06-26 10:02:16,user_064,it_admin,shared-host-05,user_064-dev0,success,normal,,,0.802,5.95,1.38,257.7,0,0,0,0,0,0,0,0,0,11.13,102,0,1.0
0358735a-da2f-49da-9c53-35ce590d719e,2026-06-26 10:02:32,user_038,hr,hr-host-04,user_038-dev0,success,normal,,,0.662,25.05,31.22,48.13,0,0,0,0,0,0,0,0,0,11.04,105,0,1.0
fe56ab8f-30f1-49ab-8c3a-03a1cd3df2a3,2026-06-26 10:03:02,user_021,sales,sales-host-09,user_021-dev0,success,normal,,,1.192,4.57,13.21,20.77,0,0,0,0,0,0,0,0,0,11.07,118,0,1.0
51cccae2-a4a8-4b96-99b5-9dad04678e49,2026-06-26 10:04:24,user_056,sales,sales-host-02,user_056-dev0,success,normal,,,0.387,26.7,45.06,35.55,0,0,0,0,0,0,0,0,0,11.36,110,0,1.0
c40e7547-460b-4bca-8e50-d13d1d4b8bf7,2026-06-26 10:06:00,user_054,it_admin,it_admin-host-02,user_054-dev0,failure,normal,,,0.606,7.45,4.75,94.07,0,0,0,0,0,0,0,0,0,11.05,89,0,1.0
78e3c3e2-8242-46c2-acaa-cea942b7236c,2026-06-26 10:06:05,user_006,sales,sales-host-11,user_006-dev0,success,normal,,,1.637,18.67,1.22,917.27,0,0,0,0,0,0,0,0,0,10.93,97,0,1.0
411e6cc9-2f25-4571-9ad3-a4b0c3c94420,2026-06-26 10:06:14,user_054,it_admin,it_admin-host-02,user_054-dev0,success,normal,,,0.599,17.74,1064.52,0.23,0,0,0,0,0,0,0,0,1,11.05,90,0,1.0
494ba817-479d-44b2-aa10-8c882f346998,2026-06-26 10:08:02,user_045,engineering,engineering-host-09,user_045-dev0,success,normal,,,1.316,19.81,1.25,950.57,0,0,0,0,0,0,0,0,0,11.2,101,0,1.0
b55b436c-b0eb-476a-81b3-5367beb65026,2026-06-26 10:08:53,user_008,hr,shared-host-00,user_008-dev0,success,normal,,,0.789,11.96,21.82,32.9,0,0,0,0,0,0,0,0,0,11.03,108,0,1.0
d488260b-f3b5-4972-8c7b-bea07ba15f19,2026-06-26 10:09:54,user_038,hr,shared-host-09,user_038-dev0,success,normal,,,0.618,24.98,203.42,7.37,0,0,0,0,0,0,0,0,0,11.04,106,0,1.0
470a1700-c2f3-4e28-afdb-c559a223e1d8,2026-06-26 10:10:12,user_001,sales,it_admin-host-10,user_001-dev0,success,normal,,,0.762,25.65,14.23,108.12,0,0,0,1,0,0,0,0,0,11.09,110,0,1.0
17b0259c-1cc9-4054-b489-ec02a70455fb,2026-06-26 10:11:19,user_053,hr,hr-host-05,user_053-dev1,failure,normal,,,0.468,22.31,31.85,42.03,0,0,0,0,0,0,0,0,0,11.31,114,0,1.0
a95b2ee4-c639-43c6-94b3-dfcf5b89874f,2026-06-26 10:11:24,user_053,hr,hr-host-05,user_053-dev1,success,normal,,,0.463,5.47,328.05,0.08,0,0,0,0,0,0,0,0,1,11.31,115,0,1.0
a586e58d-0437-4e10-8688-8ebe6cafdfa9,2026-06-26 10:12:09,user_029,it_admin,it_admin-host-12,user_029-dev0,success,normal,,,1.373,13.66,3.35,244.7,0,0,0,0,0,0,0,0,0,11.0,114,0,1.0
3d740f19-a684-4e5c-a86c-2acaaaf2a2ac,2026-06-26 10:12:15,user_030,engineering,shared-host-02,user_030-dev0,success,normal,,,1.064,9.71,23.8,24.47,0,0,0,0,0,0,0,0,0,10.97,95,0,1.0
2c7ffdbb-3e3b-4003-9fdb-d5171f11ddf5,2026-06-26 10:12:54,user_041,sales,shared-host-05,user_041-dev0,success,normal,,,0.352,12.44,61.88,12.07,0,0,0,0,0,0,0,0,0,11.09,112,0,1.0
af643cec-3335-4c7d-a20a-b975feb0611d,2026-06-26 10:13:08,user_028,hr,hr-host-12,user_028-dev0,success,normal,,,0.516,10.09,5.22,115.88,0,0,0,0,0,0,0,0,0,11.02,102,0,1.0
b24dd77f-1da0-43ba-b6c6-072a0bbbe2c4,2026-06-26 10:13:24,user_061,sales,shared-host-04,user_061-dev0,success,normal,,,0.553,29.35,63.38,27.78,0,0,0,0,0,0,0,0,0,11.07,108,0,1.0
1ef7b0f1-7c1c-4c23-b1c9-75711ce59ac9,2026-06-26 10:13:41,user_001,sales,sales-host-12,user_001-dev0,success,normal,,,0.737,24.12,415.39,3.48,0,0,0,0,0,1,0,0,0,11.09,111,0,1.0
7178762e-b383-4321-8f52-9e7618f6842a,2026-06-26 10:13:41,user_052,finance,finance-host-11,user_052-dev0,success,normal,,,1.105,27.04,43.85,37.0,0,0,0,0,0,0,0,0,0,11.14,114,0,1.0
889419fd-6f82-433a-92d3-4dd324200403,2026-06-26 10:16:03,user_018,hr,hr-host-11,user_018-dev0,success,normal,,,0.405,13.99,9.94,84.42,0,0,0,0,0,0,0,0,0,11.06,106,0,1.0
9b19d999-0aae-499f-8da4-04b003bba54b,2026-06-26 10:16:23,user_024,it_admin,it_admin-host-04,user_024-dev0,success,normal,,,1.396,20.27,1.36,892.37,0,0,0,0,0,0,0,0,0,10.97,102,0,1.0
7116c2ea-7d22-46f4-b72b-1cfc6ef34f1e,2026-06-26 10:17:10,user_015,engineering,shared-host-06,user_015-dev0,success,normal,,,0.714,16.45,20.54,48.05,0,0,0,0,0,0,0,0,0,11.09,113,0,1.0
ff8c9040-a896-4e49-a02b-d9e2f6db0fdc,2026-06-26 10:17:39,user_011,sales,sales-host-06,user_011-dev0,success,normal,,,0.718,3.01,7.72,23.42,0,0,0,0,0,0,0,0,0,11.08,90,0,1.0
c6cc76d1-b962-408d-afbe-3e4d6daa63ec,2026-06-26 10:17:43,user_025,engineering,engineering-host-04,user_025-dev0,success,normal,,,0.848,7.61,1.98,230.83,0,0,0,0,0,0,0,0,0,11.41,106,0,1.0
89ae5ac0-d568-4e8b-b833-8ccb592b01b7,2026-06-26 10:18:34,user_038,hr,hr-host-00,user_038-dev0,success,normal,,,0.564,17.08,118.26,8.67,0,0,0,0,0,0,0,0,0,11.05,107,0,1.0
550d9f00-21a0-468e-8a54-5dd3d3fbb660,2026-06-26 10:19:58,user_010,engineering,engineering-host-05,user_010-dev0,success,normal,,,0.505,9.19,12.9,42.73,0,0,0,0,0,0,0,0,0,11.06,111,0,1.0
f9d2d7b5-e79e-4d48-a268-bf03575febb2,2026-06-26 10:20:55,user_004,it_admin,it_admin-host-04,user_004-dev0,success,normal,,,1.078,26.18,37.33,42.07,0,0,0,0,0,0,0,0,0,11.04,112,0,1.0
32f345d0-a4f2-4f4e-864e-ff9db888b49a,2026-06-26 10:21:01,user_011,sales,shared-host-01,user_011-dev0,success,normal,,,0.689,14.86,264.82,3.37,0,0,0,0,0,0,0,0,0,11.08,91,0,1.0
5a9938e8-583e-4203-8137-503a34328fbc,2026-06-26 10:21:25,user_020,engineering,engineering-host-14,user_020-dev1,success,normal,,,1.783,17.03,1.18,864.82,0,0,0,0,0,0,0,0,0,10.86,119,0,1.0
d1a63dc1-e5a1-4974-9fe8-bca9a4506e51,2026-06-26 10:22:31,user_053,hr,shared-host-07,user_053-dev1,success,normal,,,0.41,15.31,82.64,11.12,0,0,0,0,0,0,0,0,0,11.32,116,0,1.0
f50a470d-4adc-4577-a27d-867579ac4a0e,2026-06-26 10:23:28,user_013,hr,hr-host-06,user_013-dev1,success,normal,,,0.24,19.49,1.03,1138.53,0,0,0,0,0,0,0,0,0,11.12,121,0,1.0
429fc19e-03b6-4538-9208-7aa4ec0df93c,2026-06-26 10:24:11,user_055,engineering,shared-host-08,user_055-dev0,success,normal,,,0.688,0.69,0.71,58.43,0,0,0,0,0,0,0,0,0,11.09,119,0,1.0
8e8f623d-184d-479e-94e2-30196df5dc42,2026-06-26 10:25:23,user_027,finance,finance-host-12,user_027-dev0,success,normal,,,1.33,21.32,15.17,84.33,0,0,0,0,0,0,0,0,0,10.97,92,0,1.0
30a2b28a-339e-4958-9a13-337c4ae566e2,2026-06-26 10:25:39,user_012,finance,finance-host-12,user_012-dev0,success,normal,,,0.667,29.59,14.38,123.48,0,0,0,0,0,0,0,0,0,11.09,131,0,1.0
d1ab3f37-508e-43da-8122-5d1c3d380942,2026-06-26 10:25:56,user_063,hr,hr-host-02,user_063-dev0,success,normal,,,0.058,7.12,4.64,92.22,0,0,0,0,0,0,0,0,0,11.08,108,0,1.0
31e1fbdc-8d02-4bf6-85ed-47720ac8e820,2026-06-26 10:25:57,user_007,finance,shared-host-04,user_007-dev1,success,normal,,,1.162,13.61,4.21,194.05,0,0,0,0,0,0,0,0,0,10.93,93,0,1.0
983e0cce-3723-41e2-982d-4c5b95853818,2026-06-26 10:26:30,user_017,finance,finance-host-08,user_017-dev0,success,normal,,,0.768,21.7,47.66,27.32,0,0,0,0,0,0,0,0,0,11.04,106,0,1.0
a9749a04-9252-4868-a7bf-543e094dc8e8,2026-06-26 10:27:52,user_060,engineering,engineering-host-07,user_060-dev1,success,normal,,,1.155,8.2,6.43,76.57,0,0,0,0,0,0,0,0,0,11.02,110,0,1.0
7132a756-5772-4795-bc48-5b614e3fcd77,2026-06-26 10:27:58,user_001,sales,sales-host-02,user_001-dev0,success,normal,,,0.65,10.45,43.89,14.28,0,0,0,0,0,0,0,0,0,11.1,112,0,1.0
e931c502-8271-4f4e-a320-4597b005cd5d,2026-06-26 10:28:47,user_060,engineering,shared-host-02,user_060-dev1,success,normal,,,1.134,18.53,1111.6,0.92,0,0,0,0,0,0,0,0,0,11.02,111,0,1.0
dd9bd934-8a72-4cfd-a8da-8af9640c0793,2026-06-26 10:29:28,user_046,sales,sales-host-02,user_046-dev0,success,normal,,,0.894,15.76,0.79,1197.97,0,0,0,0,0,0,0,0,0,10.98,78,0,1.0
51982b70-73a3-4934-87a3-88ae7899f128,2026-06-26 10:32:29,user_053,hr,hr-host-00,user_053-dev1,success,normal,,,0.362,16.26,97.9,9.97,0,0,0,0,0,0,0,0,0,11.33,117,0,1.0
25d177a6-e8ed-46b7-b8f4-4c929a5ed2f8,2026-06-26 10:33:20,user_049,it_admin,shared-host-05,user_049-dev0,success,normal,,,0.222,19.12,11.47,100.02,0,0,0,0,0,0,0,0,0,11.15,113,0,1.0
32e5ab70-3509-45f4-989a-5acb2b451773,2026-06-26 10:33:27,user_034,it_admin,it_admin-host-01,user_034-dev0,success,normal,,,0.268,25.47,27.42,55.73,0,0,0,0,0,0,0,0,0,11.1,100,0,1.0
7bc3e3c3-84ea-4011-b120-6b04b9b6db20,2026-06-26 10:34:26,user_026,sales,sales-host-12,user_026-dev0,success,normal,,,0.849,13.03,19.62,39.83,0,0,0,0,0,0,0,0,0,10.91,115,0,1.0
36342b63-821e-4b77-9189-aa41246a4186,2026-06-26 10:35:11,user_024,it_admin,shared-host-01,user_024-dev0,success,normal,,,1.276,17.54,55.98,18.8,0,0,0,0,0,0,0,0,0,10.99,103,0,1.0
c7b1a382-3efe-4aaa-93c5-7d03443716ab,2026-06-26 10:36:28,user_006,sales,sales-host-08,user_006-dev0,success,normal,,,1.425,4.88,9.64,30.38,0,0,0,0,0,0,0,0,0,10.95,98,0,1.0
1d82543b-b393-4b80-ab1c-c63c74d77534,2026-06-26 10:37:41,user_020,engineering,shared-host-09,user_020-dev1,success,normal,,,1.667,29.72,109.64,16.27,0,0,0,0,0,0,0,0,0,10.87,120,0,1.0
c1c90c72-e63b-4735-b12d-3ec8785133a2,2026-06-26 10:41:01,user_031,sales,sales-host-03,user_031-dev0,success,normal,,,1.263,5.36,1.2,269.22,0,0,0,0,0,0,0,0,0,10.78,116,0,1.0
3d4335c3-3d83-46a4-aa2b-0548b087becb,2026-06-26 10:41:09,user_012,finance,shared-host-01,user_012-dev1,success,normal,,,0.582,13.63,52.74,15.5,0,0,0,0,0,0,0,0,0,11.1,132,0,1.0
110ed28e-77b7-4ff7-995c-6c7f0a2fe6b5,2026-06-26 10:41:59,user_061,sales,shared-host-03,user_061-dev0,success,normal,,,0.384,18.05,37.9,28.58,0,0,0,0,0,0,0,0,0,11.09,109,0,1.0
64376bb4-023a-489d-90f0-3624a202a49c,2026-06-26 10:42:42,user_060,engineering,engineering-host-07,user_060-dev0,success,normal,,,1.031,21.5,92.71,13.92,0,0,0,0,0,0,0,0,0,11.03,112,0,1.0
7eaaf985-0c42-42f9-a5d9-e962fa4ab10c,2026-06-26 10:42:44,user_018,hr,shared-host-08,user_018-dev0,success,normal,,,0.244,18.11,40.73,26.68,0,0,0,0,0,0,0,0,0,11.07,107,0,1.0
5824aad5-df5a-4aad-b7cd-2820a90de5c2,2026-06-26 10:43:09,user_049,it_admin,shared-host-05,user_049-dev0,success,normal,,,0.17,12.41,75.85,9.82,0,0,0,0,0,0,0,0,0,11.15,114,0,1.0
f42d9de5-dfe8-4690-ad49-2227b887b4d0,2026-06-26 10:44:24,user_008,hr,shared-host-09,user_008-dev1,failure,normal,,,0.584,5.09,8.59,35.52,0,0,0,0,0,0,0,0,0,11.06,109,0,1.0
006b7935-5d50-48de-a866-aa9dfde76e73,2026-06-26 10:44:32,user_008,hr,shared-host-09,user_008-dev1,success,normal,,,0.579,6.36,381.65,0.13,0,0,0,0,0,0,0,0,1,11.06,110,0,1.0
5c558c74-9297-464f-9411-ad6d2e03b382,2026-06-26 10:45:39,user_011,sales,sales-host-13,user_011-dev0,success,attack,impossible_travel,it_user_011_11,0.565,2180.84,5311.93,24.63,0,0,0,0,0,0,0,0,0,11.1,92,0,1.0
ac55655c-db08-4f5a-ac50-a9231d2a340a,2026-06-26 10:47:50,user_046,sales,sales-host-14,user_046-dev0,success,normal,,,0.784,3.59,11.74,18.37,0,0,0,0,0,0,0,0,0,10.99,79,0,1.0
496c0100-392a-4fb4-a5ff-8cfed22269c2,2026-06-26 10:49:09,user_025,engineering,shared-host-06,user_025-dev0,success,normal,,,0.691,8.18,15.61,31.43,0,0,0,0,0,0,0,0,0,11.44,107,0,1.0
5a947686-06ed-4d13-b537-f93632d4ad2b,2026-06-26 10:52:49,user_053,hr,hr-host-05,user_053-dev1,success,normal,,,0.27,14.09,41.56,20.33,0,0,0,0,0,0,0,0,0,11.34,118,0,1.0
81195889-f3ab-4f0c-96af-9067745ae4f9,2026-06-26 10:53:08,user_002,finance,shared-host-04,user_002-dev0,success,normal,,,0.941,24.16,15.81,91.68,0,0,0,0,0,0,0,0,0,11.33,113,0,1.0
3f1a87c8-b211-4e41-bd15-6f04229a4529,2026-06-26 10:55:28,user_051,sales,sales-host-02,user_051-dev0,success,normal,,,0.369,6.46,3.75,103.35,0,0,0,0,0,0,0,0,0,11.1,126,0,1.0
804bfddf-21a3-42ae-8caf-b461eff28830,2026-06-26 10:55:32,user_015,engineering,shared-host-03,user_015-dev0,success,normal,,,0.532,11.15,17.44,38.37,0,0,0,0,0,0,0,0,0,11.12,114,0,1.0
17170a22-b975-48fb-a927-9207f4664be5,2026-06-26 10:57:02,user_063,hr,hr-host-12,user_063-dev0,success,normal,,,0.137,18.7,36.08,31.1,0,0,0,0,0,0,0,0,0,11.11,109,0,1.0
896f2b60-f533-4be7-aca0-7b136b1384a4,2026-06-26 10:58:26,user_045,engineering,shared-host-04,user_045-dev0,success,normal,,,1.044,10.12,12.05,50.4,0,0,0,0,0,0,0,0,0,11.23,102,0,1.0
b58c3bd6-5c3e-4fd0-878a-bdd2929092f0,2026-06-26 10:59:48,user_019,it_admin,shared-host-00,user_019-dev0,success,normal,,,0.273,5.56,0.29,1164.85,0,0,0,0,0,0,0,0,0,11.16,108,0,1.0
73d34c8f-3b3e-4467-93ce-49ab8b592eba,2026-06-26 11:01:22,user_020,engineering,engineering-host-13,user_020-dev0,success,normal,,,1.514,16.4,41.56,23.68,0,0,0,0,0,0,0,0,0,10.89,121,0,1.0
ce834497-760d-41b9-ad36-5619a547522c,2026-06-26 11:01:57,user_009,it_admin,it_admin-host-10,user_009-dev1,success,normal,,,1.257,10.45,2.01,312.27,0,0,0,0,0,0,0,0,0,11.08,121,0,1.0
bfc91cab-186e-43ff-9c7d-177a0855c59f,2026-06-26 11:02:07,user_042,finance,shared-host-01,user_042-dev0,success,normal,,,0.892,5.62,5.1,66.08,0,0,0,0,0,0,0,0,0,11.05,102,0,1.0
30ba9c1a-07fd-4f21-a46a-05f7d307d905,2026-06-26 11:02:35,user_017,finance,shared-host-07,user_017-dev0,success,normal,,,0.563,5.48,9.11,36.08,0,0,0,0,0,0,0,0,0,11.07,107,0,1.0
e82edb1f-ddba-4350-889f-79c9e6a93504,2026-06-26 11:07:34,user_024,it_admin,it_admin-host-05,user_024-dev0,success,normal,,,1.096,16.28,30.16,32.38,0,0,0,0,0,0,0,0,0,11.01,104,0,1.0
64424e57-9a29-4c82-94df-a4bc11d17b64,2026-06-26 11:07:44,user_051,sales,sales-host-08,user_051-dev0,success,normal,,,0.289,28.88,141.28,12.27,0,0,0,0,0,0,0,0,0,11.11,127,0,1.0
e1a0a006-d269-4f75-9fa8-f60e8fd74f55,2026-06-26 11:08:29,user_043,hr,hr-host-13,user_043-dev1,success,normal,,,0.421,11.94,7.26,98.63,0,0,0,0,0,0,0,0,0,11.15,108,0,1.0
783513ed-03d5-4684-8580-afb75965af6f,2026-06-26 11:09:17,user_023,hr,shared-host-08,user_023-dev0,success,normal,,,0.112,10.31,3.55,174.05,0,0,0,0,0,0,0,0,0,11.35,112,0,1.0
fbf97ba8-d7a2-42d7-aa51-d63641e76bac,2026-06-26 11:10:30,user_023,hr,hr-host-12,user_023-dev0,success,normal,,,0.106,17.13,844.94,1.22,0,0,0,0,0,0,0,0,0,11.35,113,0,1.0
1e5f5a48-17f5-44bc-ac41-088c7d5e8567,2026-06-26 11:10:57,user_026,sales,shared-host-08,user_026-dev0,success,normal,,,0.675,11.86,19.49,36.52,0,0,0,0,0,0,0,0,0,10.93,116,0,1.0
ea175c7c-6465-4703-a0f9-fbee4b3127e6,2026-06-26 11:11:16,user_002,finance,finance-host-01,user_002-dev0,success,normal,,,0.837,19.25,63.69,18.13,0,0,0,0,0,0,0,0,0,11.35,114,0,1.0
107d12e9-2e3c-436a-8ce8-4232968e3f57,2026-06-26 11:12:09,user_007,finance,finance-host-01,user_007-dev0,success,normal,,,0.853,8.36,10.85,46.2,0,0,0,0,0,0,0,0,0,10.97,94,0,1.0
15cf05ca-bf58-4462-9178-ce048a67493a,2026-06-26 11:13:01,user_008,hr,shared-host-00,user_008-dev1,success,normal,,,0.414,25.28,53.25,28.48,0,0,0,0,0,0,0,0,0,11.08,111,0,1.0
35ee173e-b5ce-4a6e-a0cc-845010583ab3,2026-06-26 11:13:51,user_000,engineering,shared-host-01,user_000-dev0,success,normal,,,0.357,25.37,9.67,157.48,0,0,0,0,0,0,0,0,0,10.98,106,0,1.0
b8b3474f-c55a-46ee-8d13-661f8e420011,2026-06-26 11:13:52,user_036,sales,sales-host-03,user_036-dev0,success,normal,,,0.312,7.86,3.11,151.85,0,0,0,0,0,0,0,0,0,11.09,98,0,1.0
c8b5e967-418a-4de2-bad8-373ef1fd373d,2026-06-26 11:13:52,user_017,finance,shared-host-00,user_017-dev0,success,normal,,,0.497,11.87,63.1,11.28,0,0,0,0,0,0,0,0,0,11.08,108,0,1.0
1b32d42f-5610-40c0-9c64-5650233c3260,2026-06-26 11:14:03,user_017,finance,shared-host-01,user_017-dev0,success,normal,,,0.487,15.26,915.59,0.18,0,0,0,0,0,0,0,0,0,11.08,109,0,1.0
6666090c-a556-4802-8a6b-e7f58b055c30,2026-06-26 11:14:13,user_034,it_admin,it_admin-host-11,user_034-dev0,success,normal,,,0.067,30.2,44.45,40.77,0,0,0,0,0,0,0,0,0,11.13,101,0,1.0
229a2532-e7b7-451e-a340-9283a010bf7e,2026-06-26 11:14:41,user_057,finance,shared-host-09,user_057-dev0,success,normal,,,0.604,19.61,1.05,1121.65,0,0,0,0,0,0,0,0,0,11.09,112,0,1.0
1c6027db-c266-4d42-9e0f-0852a1068742,2026-06-26 11:15:12,user_048,hr,shared-host-03,user_048-dev0,success,normal,,,0.047,24.82,7.46,199.47,0,0,0,0,0,0,0,0,0,11.13,108,0,1.0
c17e7ddb-ec60-40a7-ac41-f59a3195f25e,2026-06-26 11:15:12,user_061,sales,shared-host-04,user_061-dev0,success,normal,,,0.18,5.25,9.49,33.22,0,0,0,0,0,0,0,0,0,11.11,110,0,1.0
8acf7817-4c08-42c0-8f77-c86e9470a227,2026-06-26 11:15:50,user_048,hr,hr-host-08,user_048-dev0,success,normal,,,0.046,4.86,291.45,0.63,0,0,0,0,0,0,0,0,0,11.13,109,0,1.0
649015b2-7f84-4056-b873-ea3010615372,2026-06-26 11:16:11,user_041,sales,shared-host-08,user_041-dev0,success,normal,,,0.051,10.85,10.29,63.28,0,0,0,0,0,0,0,0,0,11.14,113,0,1.0
751a3dc7-c3a8-4d6c-9dd5-bf0453a51121,2026-06-26 11:16:19,user_025,engineering,shared-host-04,user_025-dev0,success,normal,,,0.559,22.94,50.66,27.17,0,0,0,0,0,0,0,0,0,11.45,108,0,1.0
6f952070-9ffd-42ef-b9d9-e90b5f55d2b9,2026-06-26 11:17:16,user_038,hr,hr-host-05,user_038-dev0,success,normal,,,0.242,12.83,13.11,58.7,0,0,0,0,0,0,0,0,0,11.09,108,0,1.0
d5f1dba7-60e0-484d-90bb-08bfef535b69,2026-06-26 11:19:36,user_002,finance,shared-host-00,user_002-dev0,success,normal,,,0.786,6.95,50.03,8.33,0,0,0,0,0,0,0,0,0,11.35,115,0,1.0
57aa5aa8-0a7b-4f92-b487-996ef61b452b,2026-06-26 11:22:37,user_007,finance,shared-host-05,user_007-dev1,success,normal,,,0.781,6.88,39.42,10.47,0,0,0,0,0,0,0,0,0,10.97,95,0,1.0
